X,0.20554558294218855 0.6162554538087758 -3.0759774968201907 0.7697679949379028,-0.4119287326682566 3.522707057387141 -7.305771649796344 2.638635004003944,-2.5185297589997164 17.6832791563872 -38.14671402583667 24.290933163017485
2.461,-0.004171432955007104,-0.145357960226701,-0.02791182470625131
2.462,-4.773936855009264E-4,-0.14280905177446757,-0.024782937392430426
2.463,0.003220914414261644,-0.14025918291935868,-0.021655887241934124
2.464,0.006923492577558088,-0.13770835613294397,-0.018530689365888975
2.465,0.010630342037657892,-0.13515657388680724,-0.015407358875492605
2.466,0.014341464027840312,-0.1326038386525039,-0.01228591088192843
2.467,0.018056859781374834,-0.1300501529016196,-0.009166360496337234
2.468,0.02177653053153361,-0.12749551910571322,-0.006048722829930853
2.469,0.025500477511593234,-0.12493993973637574,-0.0029330129939211247
2.47,0.029228701954828518,-0.122383417265159,1.807539005937997E-4
2.471,0.03296120509450717,-0.11982595416365038,0.0032925627423736614
2.472,0.03669798816390757,-0.11726755290342128,0.0064023984202634665
2.473,0.04043905239630097,-0.11470821595603775,0.0095102458230798
2.474,0.04418439902496396,-0.11214794579307297,0.012616089839653455
2.475,0.04793402928316692,-0.10958674488610187,0.015719915358786807
2.476,0.05168794440418201,-0.10702461570669763,0.01882170726931065
2.477,0.05544614562128758,-0.1044615607264281,0.02192145046004157
2.478,0.059208634167754015,-0.10189758241687175,0.02501912981982457
2.479,0.06297541127685435,-0.09933268324958933,0.028114730237476238
2.48,0.06674647818186252,-0.09676686569617354,0.031208236601770523
2.481,0.07052183611605334,-0.09420013222818158,0.03429963380158085
2.482,0.07430148631270073,-0.09163248531718837,0.0373889067257096
2.483,0.07808543000507506,-0.08906392743476887,0.040476040262973356
2.484,0.08187366842645205,-0.08649446105248915,0.04356101930221712
2.485,0.08566620281010384,-0.08392408864193301,0.04664382873222905
2.486,0.08946303438930792,-0.08135281267465588,0.049724453441854166
2.487,0.09326416439733198,-0.07878063562225224,0.05280287831990904
2.488,0.09706959406745264,-0.07620755995627393,0.05587908825519605
2.489,0.1008793246329438,-0.07363358814830834,0.058953068136574416
2.49,0.10469335732707852,-0.07105872266991975,0.062024802852846506
2.491,0.10851169338312983,-0.06848296599267956,0.0650942772928147
2.492,0.11233433403437076,-0.06590632058816626,0.0681614763453382
2.493,0.11616128051407526,-0.06332878892794769,0.07122638489919098
2.494,0.11999253405551902,-0.06075037348360057,0.07428898784324645
2.495,0.12382809589197152,-0.05817107672669097,0.07734927006629277
2.496,0.12766796725670848,-0.05559090112879561,0.08040721645714655
2.497,0.13151214938300382,-0.0530098491614841,0.08346281190465277
2.498,0.13536064350413057,-0.050427923296333166,0.08651604129762802
2.499,0.1392134508533618,-0.04784512600491242,0.08956688952487468
2.5,0.1430705726639705,-0.04526145975879503,0.09261534147523776
2.501,0.14693201016923152,-0.042676927029550615,0.09566138203753383
2.502,0.1507977646024179,-0.040091530288755894,0.09870499610055106
2.503,0.15466783719680444,-0.03750527200797693,0.10174616855317709
2.504,0.15854222918566063,-0.03491815465879755,0.10478488428418586
2.505,0.16242094180226396,-0.032330180712780265,0.10782112818237977
2.506,0.1663039762798848,-0.029741352641498242,0.11085488513664643
2.507,0.17019133385180152,-0.02715167291652465,0.1138861400357456
2.508,0.1740830157512827,-0.024561144009434432,0.11691487776853648
2.509,0.17797902321160408,-0.021969768391802535,0.11994108322382147
2.51,0.1818793574660369,-0.019377548535193245,0.12296474129040291
2.511,0.1857840197478604,-0.01678448691118506,0.12598583685716847
2.512,0.18969301129034144,-0.01419058599134404,0.12900435481287786
2.513,0.1936063333267557,-0.011595848247254015,0.1320202800463619
2.514,0.1975239870903771,-0.009000276150477493,0.1350335974464656
2.515,0.20144597381448137,-0.0064038721725876435,0.1380442919020055
2.516,0.20537229473233798,-0.0038066387851629635,0.14105234830178404
2.517,0.20930295107722263,-0.0012085784597677396,0.14405775153463196
2.518,0.21323794408240837,0.001390306332015978,0.14706048648936587
2.519,0.21717727498117,0.003990013118627456,0.15006053805481656
2.52,0.2211209450067788,0.006590539428486419,0.15305789111982904
2.521,0.2250689553925087,0.00919188279002503,0.15605253057317725
2.522,0.2290213073716345,0.011794040731657685,0.159044441303692
2.523,0.23297800217743103,0.014397010781834307,0.16203360820020407
2.524,0.23693904104316688,0.017000790468963967,0.16502001615155848
2.525,0.24090442520211952,0.019605377321478823,0.16800365004654338
2.526,0.24487415588756023,0.022210768867816366,0.17098449477403221
2.527,0.2488482343327656,0.024816962636389217,0.17396253522274208
2.528,0.252826661771006,0.027423956155636642,0.17693775628158903
2.529,0.25680943943555623,0.030031746953980143,0.17991014283937545
2.53,0.26079656855968936,0.032640332559850105,0.1828796797848895
2.531,0.2647880503766811,0.035249710501669806,0.1858463520069762
2.532,0.2687838861198,0.037859878307873185,0.1888101443944663
2.533,0.27278407702232443,0.04047083350688352,0.19177104183616223
2.534,0.27678862431752393,0.04308257362712409,0.19472902922090896
2.535,0.28079752923867685,0.045695096197035934,0.19768409143749466
2.536,0.28481079301905354,0.04830839874503523,0.20063621337477855
